CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Annual Flu Vaccine,C04: Monitoring Physical Activity,C05: Special Needs Plan (SNP) Care Management,C06: Care for Older Adults – Medication Review,C07: Care for Older Adults – Pain Assessment,C08: Osteoporosis Management in Women who had a Fracture,C09: Diabetes Care – Eye Exam,C10: Diabetes Care – Kidney Disease Monitoring,C11: Diabetes Care – Blood Sugar Controlled,C12: Controlling Blood Pressure,C13: Reducing the Risk of Falling,C14: Improving Bladder Control,C15: Medication Reconciliation Post-Discharge,C16: Statin Therapy for Patients with Cardiovascular Disease,C17: Getting Needed Care,C18: Getting Appointments and Care Quickly,C19: Customer Service,C20: Rating of Health Care Quality,C21: Rating of Health Plan,C22: Care Coordination,C23: Complaints about the Health Plan,C24: Members Choosing to Leave the Plan,C25: Health Plan Quality Improvement,C26: Plan Makes Timely Decisions about Appeals,C27: Reviewing Appeals Decisions,C28: Call Center – Foreign Language Interpreter and TTY Availability,D01: Call Center – Foreign Language Interpreter and TTY Availability,D02: Complaints about the Drug Plan,D03: Members Choosing to Leave the Plan,D04: Drug Plan Quality Improvement,D05: Rating of Drug Plan,D06: Getting Needed Prescription Drugs,D07: MPF Price Accuracy,D08: Medication Adherence for Diabetes Medications,D09: Medication Adherence for Hypertension (RAS antagonists),D10: Medication Adherence for Cholesterol (Statins),D11: MTM Program Completion Rate for CMR,D12: Statin Use in Persons with Diabetes (SUPD)
,,,,,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,03/2022 – 06/2022,07/19/2021 – 11/01/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,07/19/2021 – 11/01/2021,07/19/2021 – 11/01/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,Not Applicable,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,02/2022 – 05/2022,02/2022 – 05/2022,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,Not Applicable,03/2022 – 06/2022,03/2022 – 06/2022,01/01/2021 – 9/30/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021
H7220 ,Local CCP ,"INDIANA UNIVERSITY HEALTH PLANS NFP, INC. ",Indiana University Health Plans ,Indiana University Health ,75%,81%,82%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,22%,79%,97%,87%,87%,49%,43%,73%,86%,84,80,93,88,90,88,0.05,6%,Medicare shows only a Star Rating for this topic ,96%,95%,20%,20%,0.05,6%,Medicare shows only a Star Rating for this topic ,87,90,86,87%,89%,89%,89%,86%
H7245 ,Local CCP ,PREMERA BLUE CROSS ,Premera Blue Cross Medicare Advantage ,Premera ,73%,79%,76%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,56%,71%,94%,86%,72%,46%,45%,76%,84%,77,78,88,85,83,85,0.12,6%,Medicare shows only a Star Rating for this topic ,81%,79%,90%,91%,0.12,6%,Medicare shows only a Star Rating for this topic ,83,90,86,87%,90%,90%,89%,82%
H7273 ,Local CCP ,BANNER HEALTH INSURANCE GROUP ,Banner Medicare Advantage Plus ,Banner Health ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,92%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,98,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H7284 ,Local CCP ,"HUMANA HEALTH INSURANCE COMPANY OF FLORIDA, INC. ",Humana ,Humana Inc. ,78%,81%,72%,54%,84%,96%,98%,Not enough data available ,73%,96%,83%,82%,55%,Not enough data available ,83%,81%,83,76,90,87,88,84,0.32,23%,Medicare shows only a Star Rating for this topic ,100%,96%,100%,100%,0.32,23%,Medicare shows only a Star Rating for this topic ,88,89,89,83%,89%,88%,85%,83%
H7301 ,Local CCP ,"COVENTRY HEALTH CARE OF ILLINOIS, INC. ",Aetna Medicare ,CVS Health Corporation ,69%,73%,74%,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,63%,76%,94%,84%,80%,49%,39%,93%,84%,81,80,90,86,87,87,0.22,10%,Medicare shows only a Star Rating for this topic ,99%,98%,95%,100%,0.22,10%,Medicare shows only a Star Rating for this topic ,86,89,97,88%,90%,88%,79%,83%
H7323 ,Local CCP ,WELLCARE NATIONAL HEALTH INSURANCE COMPANY ,Wellcare ,Centene Corporation ,72%,69%,60%,51%,58%,75%,81%,Not enough data available ,57%,97%,60%,63%,Not enough data available ,Not enough data available ,54%,89%,81,77,88,85,82,85,2.56,53%,Not enough data available ,38%,Not enough data available ,71%,76%,2.56,53%,Medicare shows only a Star Rating for this topic ,86,89,93,90%,84%,84%,86%,82%
H7326 ,Local CCP ,"WELLCARE OF SOUTH CAROLINA, INC. ",Wellcare ,Centene Corporation ,77%,64%,66%,53%,No data available ,No data available ,No data available ,Not enough data available ,58%,97%,68%,56%,49%,53%,54%,79%,82,77,89,86,83,86,0.7,33%,Medicare shows only a Star Rating for this topic ,62%,83%,73%,78%,0.7,33%,Medicare shows only a Star Rating for this topic ,89,89,91,81%,86%,84%,87%,83%
H7330 ,Local CCP ,"ZING HEALTH, INC. ",Zing Health ,"Zing Health Consolidator, Inc ",Not enough data available ,53%,Plan too small to be measured ,No data available ,No data available ,No data available ,No data available ,Not enough data available ,79%,No data available ,73%,54%,No data available ,No data available ,31%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,39%,Not enough data available ,Not enough data available ,Not enough data available ,84%,82%,Not enough data available ,39%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,96,78%,82%,79%,67%,92%
H7360 ,Local CCP ,"HEALTH NET OF CALIFORNIA, INC. ",Wellcare by Health Net ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,70%,77%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H7379 ,Local CCP ,"CAREFIRST ADVANTAGE PPO, INC. ",CareFirst BlueCross BlueShield Medicare Advantage ,"CareFirst, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H7389 ,Local CCP ,CIGNA HEALTH AND LIFE INSURANCE COMPANY ,Cigna ,CIGNA ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,92%,87%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H7399 ,Local CCP ,CENTENE VENTURE COMPANY ILLINOIS ,Ascension Complete ,Centene Corporation ,Not enough data available ,56%,Plan too small to be measured ,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,74%,No data available ,74%,69%,Not enough data available ,Not enough data available ,67%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,73%,76%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,97,88%,90%,86%,87%,89%
H7404 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",70%,82%,77%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,43%,76%,95%,85%,77%,46%,42%,66%,91%,80,78,89,87,84,87,0.26,16%,Medicare shows only a Star Rating for this topic ,99%,96%,100%,98%,0.26,16%,Medicare shows only a Star Rating for this topic ,84,89,99,87%,89%,89%,90%,86%
H7419 ,Demo ,"TUFTS HEALTH PUBLIC PLANS, INC. ",Tufts Health Plan ,"Point32Health, Inc. ",No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H7445 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Not enough data available ,76%,75%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,66%,96%,80%,71%,52%,44%,52%,Not enough data available ,76,73,87,83,83,84,0.53,30%,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,0.53,30%,Not enough data available ,84,88,99,83%,87%,87%,86%,84%
H7464 ,Local CCP ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",66%,73%,67%,51%,81%,91%,94%,Not enough data available ,76%,98%,77%,72%,72%,44%,58%,84%,81,79,90,86,91,84,0.36,19%,Medicare shows only a Star Rating for this topic ,100%,98%,100%,100%,0.36,19%,Medicare shows only a Star Rating for this topic ,89,91,99,86%,86%,85%,85%,86%
H7511 ,Local CCP ,"GOOD SAMARITAN INSURANCE PLAN OF NEBRASKA, INC. ",Great Plains Medicare Advantage ,Sanford Health ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,75%,97%,99%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,65%,61%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,71,100%,93%,96%,95%,Not enough data available
H7512 ,Local CCP ,CENTENE VENTURE COMPANY MICHIGAN ,Ascension Complete ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,73%,78%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H7518 ,Local CCP ,"WELLCARE OF MISSOURI HEALTH INSURANCE COMPANY, INC ",Wellcare ,Centene Corporation ,Not enough data available ,42%,Plan too small to be measured ,39%,64%,Not enough data available ,Not enough data available ,Not enough data available ,36%,88%,53%,61%,49%,Not enough data available ,49%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,2.24,46%,Not enough data available ,Not enough data available ,Not enough data available ,73%,76%,2.24,46%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,91,80%,80%,83%,80%,81%
